comment_text,label,weak_label,confidence,depression_score,matched_keywords
"Cảm ơn 3 nhạc sĩ, ca sĩ đã sản xuất 1 tác phẩm tuyệt vời như này.",0,normal_auto,high,-4,cảm ơn|tuyệt vời
Đây là lần thứ 2 mình xem vd của kênh . Mình thấy quá hay nên mình đã quết định đăng kí.Mong kênh ra nhiều vd hay hơn nữa. Cảm ơn,0,normal_auto,high,-4,hay quá|cảm ơn
Nhạc rất hay giống tâm trạng mình đó bạn cảm ơn ca sĩ ❤❤❤❤❤,0,normal_auto,high,-4,cảm ơn|rất hay
21/8/2020 ai còn xem không Hay quá!!! Cảm ơn anh Peww,0,normal_auto,high,-4,hay quá|cảm ơn
Cảm ơn em. E tuyệt vời,0,normal_auto,high,-4,cảm ơn|tuyệt vời
Cảm ơn Cha và Tim. Bạn Tim có kênh youtube Tim Vu rất hay và đáng học hỏi dành cho các bạn trẻ,0,normal_auto,high,-4,cảm ơn|rất hay
Cam on tac gia truyen hay qua,0,normal_auto,high,-4,hay quá|cảm ơn
video rất hay và ý nghĩa cảm ơn bạn....,0,normal_auto,high,-4,cảm ơn|rất hay
A hát hay quá em cảm ơn a nhiều vì a hát hay nhất,0,normal_auto,high,-4,hay quá|cảm ơn
Thật tuyệt vời!!!! Cảm ơn Better version- người bạn thân thiết của tôi!!!😘💖,0,normal_auto,high,-4,cảm ơn|tuyệt vời
"cảm ơn những kiến thức mà Better Version lan tỏa đến với mọi người, luôn ủng hộ bạn",0,normal_auto,high,-4,cảm ơn|ủng hộ
Nghe Tâm Trạng Rất Hay Ngân Tuyệt Vời ☺️😍🥰❤️🌹🌹🌹👍,0,normal_auto,high,-4,tuyệt vời|rất hay
"Bản này hay và ý nghĩa quá em bạn ơi, mình thích quá, cho phép mình cover được không em bạn, thanks em bạn nhiều nhé, ghi rõ nguồn luôn hả em bạn ❤💯🤝👍",0,normal_auto,high,-4,thích quá|ý nghĩa quá
"Bác của tôi hát hay quá, mãi ủng hộ bác",0,normal_auto,high,-4,hay quá|ủng hộ
"Mình cảm thấy thật hạnh phúc bởi lẽ mẹ mình luôn hướng mình đến lối tư duy phát triển. Từ đó, mình đã đạt được nhiều thành công trên con đường học vấn. Muốn gửi đến mẹ ngàn lời cảm ơn. Mãi khắc ghi những lời dạy của mẹ. Đồng thời, cảm ơn anh đã chia sẻ những kiến thức thật bổ ích.",0,normal_auto,high,-4,cảm ơn|bổ ích
Mình mới biết kênh này. Kênh nghe rất bổ ích cho bản thân. Cám ơn kênh nhiều a.❤,0,normal_auto,high,-4,cảm ơn|bổ ích
"❤ Chú Công Ăn rất đáng yêu, dễ thương quá.",0,normal_auto,high,-4,dễ thương|đáng yêu
Thật tuyệt vời.Nhẹ nhàng da diết đầy cảm xúc.Cám ơn bạn nhiều nhé 👍👍👍👍👍👍👍👍👍👍👍👍👍♥️♥️♥️♥️♥️♥️♥️♥️,0,normal_auto,high,-4,cảm ơn|tuyệt vời
Hay quá cảm ơn bạn nhiều,0,normal_auto,high,-4,hay quá|cảm ơn
Nhiều lúc muốn biến mất để yên bình 1 tí chứ tồn tại tớ mệt quá,1,depression_auto,high,8,muốn biến mất|mệt quá
"Ngay từ những giây đầu tiên em đã phải thốt lên ""Wow wow wow! Anh Trí đang nói em ư"" vì thực sự em vừa và hiện tại vẫn đang trải qua cảm giác trầm cảm nhẹ vì cô đơn, chẳng có hứng thú muốn làm gì cả! Em thậm chí còn không biết em đang làm gì, nằm dài trên giường, mắt dán lên trần nhà nhưng trong đầu không có một cái gì cả! Cảm giác nghi ngờ về sự tồn tại của bản thân ý",1,depression_auto,high,8,trầm cảm|cô đơn
Con nam mô a Di Đà Phật phát tử con tên là Nguyễn Hải Lưu Pháp danh tên là vương hiệu điều quang con nghe thầy giảng Phật pháp hay quá trời cảm ơn thầy Chúc thầy luôn mạnh khỏe bình an Năm mô a Di Đà phat,0,normal_auto,high,-4,hay quá|cảm ơn
"Hay quá ! Lâu lắm rồi mình mới được nghe một bản ballad cảm xúc và hay như thế này ! Cảm ơn Daci Entertainment đã tạo một sản phẩm hay như vậy . À mình xin góp ý là nên tu sửa lại phần rap sẽ hay hơn , theo mình phần đó là giọng của nữ sẽ rất hay ạ .",0,normal_auto,high,-6,hay quá|cảm ơn|rất hay
Thay giang hay qua. Con cam on Thay,0,normal_auto,high,-4,hay quá|cảm ơn
"Một video thật tuyệt vời, cô gái Thiên Thần (trong mắt tôi) ạ. Thật ra video nào của bạn cũng rất hay và ý nghĩa, nhưng trong video này mình thế mình chính là nhân vật Ù Lì suốt bao nhiêu năm qua. Hy vọng sau khi nghe dc video này mình sẽ có một sự thay đổi tích cực hơn, mặc dù biết rằng khi thay đổi một thứ đã ăn sâu bén rễ thành một phần con người của mình là điều vô cùng khó. Vô cùng cảm ơn bạn, cô gái tuyệt vời...❤",0,normal_auto,high,-6,cảm ơn|tuyệt vời|rất hay
"Rat hay, cam on Quynh da giup minh tim lai ban than minh ❤",0,normal_auto,high,-4,cảm ơn|rất hay
Câu chuyện hay quá rất tuyệt vời thương em Hoá chúc sức khỏe em ❤,0,normal_auto,high,-4,hay quá|tuyệt vời
Giọng hát ca sĩ Vũ khanh rất hay rất tuyệt voi,0,normal_auto,high,-4,tuyệt vời|rất hay
Nam nữ chính đóng rất xuất sắc xinh đẹp đôi có ý nghĩa bộ phim rất xuất sắc hay thích đôi lay dong rất xuất sắc cảm ơn kịch bản tác giả kênh viết rất hay,0,normal_auto,high,-4,cảm ơn|rất hay
Cảm ơn Cha đã dành thời gian chia sẻ những điều rất bổ ích ạ. Cảm ơn MC và BTC ạ.,0,normal_auto,high,-4,cảm ơn|bổ ích
cảm ơn BetterVersion đã luôn giới thiệu tới người nghe những cuốn sách chất lượng như này trước khi mới bước vào con đường đọc sách mình toàn vấp phải những cuốn sách self help hay quá hàn lâm và tốn time 1 cách vô bổ nhờ BV mà giờ mình cảm giác đọc sách là 1 trong những hành động có ý nghĩa nhất cuộc đời mình nhờ những đầu sách hay mà mình cũng đã thay đổi tư duy rất nhiều . Cảm ơn kênh nhiều nha,0,normal_auto,high,-4,hay quá|cảm ơn
Bài tập thật tuyệt vời tôi sẽ cố gắng tập luyện để mạnh khỏe trở lại. Cảm ơn thầy kim ba ❤,0,normal_auto,high,-4,cảm ơn|tuyệt vời
"Tôi đã nghe đi nghe lại👍👍👍‼️♥️Tuyệt vời cả phong cách, sắc đẹp, cặp đôi, điệu nhún nhảy và nhất là nhạc, cho thấy một sức sống tràn đầy trong tâm hồn tôi! Cảm ơn TP nhiều ♥️♥️♥️🌺🌺🌺",0,normal_auto,high,-4,cảm ơn|tuyệt vời
Bạn nói đúng với nỗi niềm của nhiều người trong đó có mình. Cảm ơn bạn vì 1 số podcast quá hay đến như thế. Sẽ ủng hộ bạn trong thời gian sắp tới ạ🎉,0,normal_auto,high,-4,cảm ơn|ủng hộ
Cảm ơn bác Sâm đã vẫn giải một câu chuyện về đời sống xã hội thật tại quá nổi kịch tính trong xã hội hiện nay tôi đã hiểu được ý nghĩa của câu chuyện của Vân là một câu chuyện rất hay xin cảm ơn bác đã đồng hành cùng vân với mẫu chuyện rất rất hay,0,normal_auto,high,-4,cảm ơn|rất hay
"MT hát hay quá! Để ủng hộ Con. Ngày nào Cô cũng xem đi , xem lại mấy lần❤️❤️Chúc Con Sẽ giành giải Quán Quân❤️❤️🍷🍷",0,normal_auto,high,-4,hay quá|ủng hộ
Đáng yêu quá đi😘😘😲,0,normal_auto,high,-4,đáng yêu|yêu quá
Cảm ơn bài tập tuyệt vời,0,normal_auto,high,-4,cảm ơn|tuyệt vời
"1 chương trình đầy ý nghĩa ,cảm ơn ekip chương trình VTV7 rất nhiều .Cảm ơn tất cả mn đã làm nên 1 chương trình tuyệt vời như vậy .❤️",0,normal_auto,high,-4,cảm ơn|tuyệt vời
Cô lanh đáng yêu quá❤❤❤,0,normal_auto,high,-4,đáng yêu|yêu quá
"Cám ơn cháu Uyên, bài tập này rất hay",0,normal_auto,high,-4,cảm ơn|rất hay
Tuyệt vời em hát hay mà nhảy quá dẻo luôn❤❤❤,0,normal_auto,high,-4,hay quá|tuyệt vời
Bac ninh đoan bac noi chyên hay qua bac oi nge bac noi nge ca ngay k chan bac a cam on bac chuc bac co nhiêu suc khoe,0,normal_auto,high,-4,hay quá|cảm ơn
"Hay lắm ạ anh, nghe ở chương trình CSMN mà hóng MV quá trời 😍😍😍 Giai điệu hay da diết, nghe em thấy 1 chút buồn, 1 chút tiếc nuối, đau đáu ở trong tim. Cám ơn anh Luân đã ra mắt 1 ca khúc hay và tuyệt vời như này ạ 🥰🥰🥰Chúc anh sẽ thật nhiều sức khỏe và thành công hơn nữa trên con đường sự nghiệp nhé 🍀🍀🍀",0,normal_auto,high,-4,cảm ơn|tuyệt vời
cảm ơn thầy rất nhiều thật tuyệt vời,0,normal_auto,high,-4,cảm ơn|tuyệt vời
"Út xinh đẹp hát ca khúc nào cũng tuyệt vời, hay quá Út iuu,út số 1👍😘😘😘",0,normal_auto,high,-4,hay quá|tuyệt vời
Thật tuyệt vời cảm ơn kênh❤️,0,normal_auto,high,-4,cảm ơn|tuyệt vời
😂 Cảm ơn thầy đọc tờ Cường thầy đã chia sẻ những thứ bổ ích mà ít có ai chia sẻ như thầy một lần nữa Thay mặt gần 2000 người được xem xin cảm ơn thầy tất cả mọi người đâu sao không có lời cảm ơn với thầy cương,0,normal_auto,high,-4,cảm ơn|bổ ích
"Con đạo Công Giáo nhưng rất thích nghe bài giảng của Sư thầy. Sau chia tay người yêu, con gần như rơi vào trầm cảm, mất sức sống, mất niềm tin và luôn buồn bã. Nghe thầy giảng mà con thấy thư thái, nhẹ nhõm, và học cách quay về với bản thân để chữa lành và học lại cách yêu mình, yêu người khác. Con biết ơn thầy và chúc thầy thật nhiều sức khoẻ và bình an. ❤",1,depression_auto,high,8,trầm cảm|mất niềm tin
Em cảm ơn anh duy những điều anh chia sẻ thật hay và bổ ích,0,normal_auto,high,-4,cảm ơn|bổ ích
"Hay quá, đây là triết lý sống mìnhh vẫn luôn nhắc nhở bản thân trở thành, cảm ơn Better Version",0,normal_auto,high,-4,hay quá|cảm ơn
"Một vài ngày nữa là em đã sắp bước sang tuổi 19 r … Thật sự khi xem vd này của chị thì em thật sự đã nhìn lại . Em học dc thêm nhiều điều và nhìn lại những điều bản thân đã tự học dc Em thật sự rất cảm ơn chị , một vd thật ý nghĩa ạ",0,normal_auto,high,-4,cảm ơn|thật ý nghĩa
Em cảm ơn anh ạ. Video của anh rất hay ạ,0,normal_auto,high,-4,cảm ơn|rất hay
Phương Dung xin cảm ơn cô chú anh chị ạ.Mv đã đạt được 11 triệu views.Chúc cô chú anh chị sức khỏe và luôn ủng hộ Phương Dung trong những dự án âm nhạc !!,0,normal_auto,high,-4,cảm ơn|ủng hộ
Tôi đây bị RllC hưng trầm cảm chia sẽ thì gia đình lại bảo suy nghĩ nhiều . Bị bệnh này đúng là mệt mỏi nhiều phía thật,1,depression_auto,high,8,trầm cảm|mệt mỏi
Hay quá chị ơiii... em replay không biết bao nhiêu lần rồi ạ. Hy vọng chị đọc được comment của chúng em và tiếp tục vui vẻ cống hiến nha chị. Chúng em ủng hộ chị ạ❤️❤️❤️❤️❤️,0,normal_auto,high,-4,hay quá|ủng hộ
11/3/2023 bài nhạc này thật sự vẫn rất hay . Vẫn hay và du dương như lần đầu tiên nghe được . Chúc Anh Quang có thêm nhiều sản phẩm hay thế này . Cảm ơn anh vì bài nhạc,0,normal_auto,high,-4,cảm ơn|rất hay
"Hay quá đi, tuyệt vời ❤",0,normal_auto,high,-4,hay quá|tuyệt vời
Tôi nhập ngũ năm 76 thời gian công tác 7 năm nay đang hướng chế độ bệnh binh 61/0 ở đơn vị tôi đi học trường trung cấp xăng dầu song về làm thủ kho xăng dầu btlv4 hải quân hàng ngày tiếp xúc với xăng dầu nhiễm chì nay tuổi cao xinh nhiều bệnh vậy tôi có được hưởng thêm quyền lợi gì nhờ kênh giúp đỡ xin cảm ơn,0,normal_auto,high,-4,cảm ơn|hài quá
"Anh nghe podcast của em khá lâu rồi, rất thích chất giọng của em. Anh cũng ở Điện Biên nên biết trẻ em cực kỳ khó khăn ấy, cảm ơn và luôn ủng hộ em..",0,normal_auto,high,-4,cảm ơn|ủng hộ
"ko hiểu sao mình vừa khóc vừa cười khi xem MV này, cảnh bà già đưa cho Miu cuộn dây lưới xong cười giòn tan mình rất xúc động: cười vì hình ảnh chân chất, khóc vì muốn bản thân được vô lo có thể cười thoải mái như vậy. Túm lại cảm ơn những người dân đã có mặt trong MV và ekip của Miu đã làm ra 1 điều dễ thương đến thương từ lần đầu ❤😊",0,normal_auto,high,-4,cảm ơn|dễ thương
Phim hay quá .mẹ ck và ck quá tuyệt vời .mình cảm ơn Đ d phim chúc Đ D ra nhiều phim hay để cho mn cùng xem phim nhé,0,normal_auto,high,-6,hay quá|cảm ơn|tuyệt vời
"Thật lạ là những lúc mình thất bại, cô đơn, hay tuyệt vọng thì mình lại tìm đến bài hát này. Nó làm mình khóc, mình buồn, nhưng cũng chính nó khiến mình nhẹ nhàng, thoải mái hơn. Cũng chính vì thế mà nó gợi nhớ đến những dấu mốc của sự trưởng thành.",1,depression_auto,high,8,tuyệt vọng|cô đơn
Chuyện hay quá cảm ơn bạn đọc chuyện nhé cảm ơn,0,normal_auto,high,-4,hay quá|cảm ơn
Nhac hay quá ạh. Chán thành cám ơn nhạc sĩ/ nghệ sĩ ạh 💐👏🙏🥰,0,normal_auto,high,-4,hay quá|cảm ơn
"mỗi lần tớ định tử tự vì áp lực gđ tớ đều nghĩ nếu cố gắng sống thêm 1 ngày nữa đến lúc lên đh thì sẽ đc thoải mái thực hiện ước mơ, công việc muốn làm mà không ai quản, tớ cũng mong tớ tiếp tục đc đến lúc đấy",1,depression_auto,high,8,tự tử|áp lực
"tớ đã kịp thoát khỏi trầm cảm khi nó trở nên quá tệ, trong thời gian ngắn bị trầm cảm đã khiến tớ rất bất mực và mệt mỏi, sau đó tớ đã hiểu những người bị trẩm cảm đã lựa chọn ở lại và thoát khỏi nó thật sự rất dũng cảm.",1,depression_auto,high,8,trầm cảm|mệt mỏi
giọng đọc bạn nghe rất rất hay ❤❤❤❤❤ cảm ơn bạn nhé mãi yêu,0,normal_auto,high,-4,cảm ơn|rất hay
Hay quá a huy ơiiiiiii mãi ủng hộ anh tiến lên nhé❤❤,0,normal_auto,high,-4,hay quá|ủng hộ
"Hôm nay Saturday 3 tẩy tháng 11 năm 2023 mới nghe được bạn Duy Thành ca ban nhạc này tôi nghe đi nghe lại mấy ngày nay nhạc sĩ đặc ban nhạc nay va với sự chuyển tải của Duy Thành tôi nghe mà hồi tưởng lại quá khứ nên làm cho tôi mọi lần nghe nước mắt chảy không cảm được , tôi là Binh nhì Sư đoàn 7 BB nam này 75 tuổi xin cảm ơn ban tổ chức đã cho tôi nghe được những bản nhạc tuyệt vời cảm ơn !",0,normal_auto,high,-4,cảm ơn|tuyệt vời
"Cam ơn thầy ,đã có những kiến thức rất hay",0,normal_auto,high,-4,cảm ơn|rất hay
"Câu chuyện rất hay , rất thực và cảm động . Cảm ơn tác giả ❤",0,normal_auto,high,-4,cảm ơn|rất hay
"Anh ơi, nếu em bị mất niềm tin kha khá, cảm giác mục tiêu nó k còn qtrong nữa thì có cách nào chữa k ạ? Em cảm nhận nhiều sự phũ phàng trực/ gián tiếp ý nên cố hắng cgiac vô nghĩa, em k còn lao đầu nhiều như em của trước đây, khi mà e nghĩ công bằng có thể chia đều, kiểu thế giới phẳng ý ạ :(((",1,depression_auto,high,8,vô nghĩa|mất niềm tin
Cảm ơn Better Virsion. Sách hay Phát âm ấm áp Trên cả tuyệt vời ❤,0,normal_auto,high,-4,cảm ơn|tuyệt vời
❤ cháu thật giỏi thật dũng cảm đẩ nói ra sự thật tuyệt vời cảm ơn cháu,0,normal_auto,high,-4,cảm ơn|tuyệt vời
Thật ra là rất hay quá ❤😂😂😂😂😂❤❤❤❤❤😂😂😂😂❤😅❤😅❤😅❤😅😅❤😅❤😅❤😅❤😅❤😅❤😅❤,0,normal_auto,high,-4,hay quá|rất hay
Nghe hl hát Hoài không thấy chán ủng hộ kênh ca sỹ hát rất hay,0,normal_auto,high,-4,ủng hộ|rất hay
"Phương Anh hát hay quá ""Tuyệt vời quá """"",0,normal_auto,high,-4,hay quá|tuyệt vời
"Câu truyện rất hay và cảm động và giọng đọc rất hay và truyền cảm nữa. Tôi đã khóc rất nhiều và sưng mắt khi nghe câu truyện này các bạn ạ, có ai như tôi ko. Cảm ơn tác giả.",0,normal_auto,high,-4,cảm ơn|rất hay
"E gái có chất giọng trầm ấm rất hay, trời lại ban cho nhan sắc, e ngân rất hạnh phúc trọn vẹn chúc mừng e",0,normal_auto,high,-4,rất hay|chúc mừng
"cảm ơn bạn đã xuất bản câu truyện ý nghĩa .để cho giới trẻ biết mình là ai , tuổi trẻ là không ngừng học hỏi không bao giờ được phép ngủ quên trên chiến thắng .",0,normal_auto,high,-4,cảm ơn|ủng hộ
"Hay quá bạn ơi , xin cảm ơn bạn nhiều like 🤓👍",0,normal_auto,high,-4,hay quá|cảm ơn
"Mình đang bị trầm cảm. Bởi vì mình đã trải qua nhiều chuyện đau thương trong quá khứ. Bây giờ mình đang tự tách khỏi xã hội và không hòa nhập được. Mình rất tiêu cực, rất dễ khóc. Mình rất mệt mỏi😔.",1,depression_auto,high,8,trầm cảm|mệt mỏi
Rối loạn lo âu trầm cảm khám ở đâu bs,1,depression_auto,high,8,trầm cảm|lo âu
"Tuyệt vời quá em trai , anh cảm ơn em nhiều và mến chúc em và gia đình luôn nhiều sức khỏe nha .",0,normal_auto,high,-4,cảm ơn|tuyệt vời
Quốc Thiên hát hay quá. Cảm ơn anh đã hát bài hát của Quang Hùng MasterD,0,normal_auto,high,-4,hay quá|cảm ơn
"Để chữa Lo âu, Trầm cảm thì từ xưa có bài thuốc Tiêu dao tán nổi tiếng từ thời nhà Hán được các y gia tin dùng để chữa mất ngủ, lo âu. Đây là bài thuốc cổ phương chữa trầm cảm rất linh nghiệm",1,depression_auto,high,11,trầm cảm|mất ngủ|lo âu
"Tác phẩm tuyệt vời quá, lời thơ hay và phổ nhạc hay quá, phần hình ảnh cũng rất tốt ❤❤",0,normal_auto,high,-4,hay quá|tuyệt vời
"Chương trình hôm nay rất hay, xin cám ơn ekip❤",0,normal_auto,high,-4,cảm ơn|rất hay
"Mình đã trải qua cuộc tình như Matsuko, cũng đi qua từng thăng trầm cảm xúc như cô ấy, xem video là 1 lần mình tự nhìn lại cuộc đời. Điểm chung của nhiều mảnh đời bất hạnh đều xuất phát từ 1 gdinh ko hạnh phúc, nên lớn lên cũng ko biết cách chăm sóc bản thân. Mình cũng là gắn bó lo âu và cx yêu 1 ng gắn bó né tránh. Thực sự kinh khủng nhưng ko dứt nổi. Matsuko chắc cũng bị trầm cảm sau quá nhiều biến cố như vậy",1,depression_auto,high,8,trầm cảm|lo âu
Simmy.rấiđáng yêu quá,0,normal_auto,high,-4,đáng yêu|yêu quá
"Anh hát diễn rất hay anh Trung Đẳng, chúc anh nhiều sức khỏe, mãi ủng hộ anh ạ,, ❤❤❤❤❤🌹🌹🌹🌹🌹",0,normal_auto,high,-4,ủng hộ|rất hay
Buổi sáng hôm nay thật sự đặc biệt ấy ạ☺️ Đặc biệt vì đây là lần gặp gỡ đầu tiên của em với số podcast tuyệt vời này. Podcast của chị làm đám tơ vò mờ mịt tuổi thiếu niên ném vào não em tan thành mây luôn . Cảm ơn chị vì những năng lượng tích cực cho ngày mới 😆✨,0,normal_auto,high,-4,cảm ơn|tuyệt vời
Nếu có karaoke thì hay quá tông này rất hay,0,normal_auto,high,-4,hay quá|rất hay
Nam của Khách iu quá đỉnh. Thể loại nào cũng cân được hết á. Không nghĩ tác giả bài này với bài Những ngày trời bao la là cùng một người luôn á,0,normal_auto,high,-4,quá đỉnh|iu quá
Đúng lúc mình đang tìm cách để tập trung học tập và làm việc trong cuộc sống thì gặp được video này mình cảm ơn nhiều ạ,0,normal_auto,high,-4,cảm ơn|ủng hộ
Ý tưởng rất hay. Cảm hứng lại trở lại. Cảm ơn,0,normal_auto,high,-4,cảm ơn|rất hay
"Kênh của bạn thực sự chữa lành, giọng đọc rất hay, cảm ơn kênh , tôi thường nghe những ngày khó khăn buồn bã",0,normal_auto,high,-4,cảm ơn|rất hay
"Nam Mô A Di Đà Phật. Nghe bài pháp thoại của kênh giữa lúc đêm khuya tĩnh lặng thấy cõi lòng được gột rửa và nhẹ nhàng đi rất nhiều. Đúng như thông điệp của video, chỉ cần ta chịu khó lùi lại một bước, buông xuống cái tôi và sự oán trách thì nghịch cảnh nào rồi cũng sẽ hóa thành bài học giác ngộ. Cảm ơn kênh đã tâm huyết lan tỏa những giá trị chữa lành tuyệt vời này đến với đại chúng. Kính chúc chủ kênh cùng toàn thể quý vị khán thính giả luôn giữ được tâm an định và thân khỏe mạnh. 🙏🌿",0,normal_auto,high,-4,cảm ơn|tuyệt vời
hay rất hay! Cảm ơn Toàn Nguyễn!,0,normal_auto,high,-4,cảm ơn|rất hay
Nhạc rất rất hay tuyệt vời,0,normal_auto,high,-4,tuyệt vời|rất hay
Quả bè của Tùng Dương đỉnh quá đỉnh😂😂😂,0,normal_auto,high,-4,quá đỉnh|đỉnh quá
"bữa nay xinh quá bà ui cảm ơn những chiếc tips bổ ích của bồ nhé, dạo này tui cũng bị burn out xĩu",0,normal_auto,high,-4,cảm ơn|bổ ích
Thật tuyệt vời cảm ơn 2 Bác!,0,normal_auto,high,-4,cảm ơn|tuyệt vời
hay quá thật hay và chí lý! Không thể sai vào đâu được. Cám ơn chương trình. Hẹn gặp lại các bạn ở những video tiếp theo,0,normal_auto,high,-4,hay quá|cảm ơn
Giọng nói bạn thật tuyệt vời. Nó giúp người khác có thể chữa lành. Cảm ơn bạn. Chúc bạn và mọi người có một đêm cuối tuần nhiều ấm áp.,0,normal_auto,high,-4,cảm ơn|tuyệt vời
"Cảm ơn video thật ý nghĩa, một chút năng lượng cho ngày mới không bỏ cuộc.",0,normal_auto,high,-4,cảm ơn|thật ý nghĩa
Người ta chia sẻ là có tâm tốt. Mà mấy người xem video bình luận tieu cực quá. Đúng là tay nhanh hơn não. Cảm ơn anh đã chia sẻ những bài tập thật bổ ích và xin chúc anh có một sức khỏe tốt để chia sẻ những điều tốt nhất đến mọi người .,0,normal_auto,high,-4,cảm ơn|bổ ích
❤ cảm ơn web 5 ngày đem quà tặng tri thức bổ ích vào cuộc sống mỗi ngày cho mọi người. Chúc Ad sức khoẻ,0,normal_auto,high,-4,cảm ơn|bổ ích
"Bài này thật ý nghĩa với con ạ, giúp cho con có nhiều động lực hơn để thực hiện mục đích của mình, đúng là hình như chúng ta đang sống vì người khác nhiều hơn khi sống vì mình ạ 😢cám ơn chương trình và con cám ơn thầy ạ 🙏🙏🙏",0,normal_auto,high,-4,cảm ơn|thật ý nghĩa
"Hay quá, cảm ơn ad nhiều❤",0,normal_auto,high,-4,hay quá|cảm ơn
Một thời đã qua một giọng ca ngọt ngào trên cả tuyệt vời hay quá❤❤❤,0,normal_auto,high,-4,hay quá|tuyệt vời
Áp lực công việc :(( thực sự mệt mỏi,1,depression_auto,high,9,mệt mỏi|áp lực|áp lực công việc
"Mình không biết tại sao nhưng mà bản thân mình bắt đầu cảm thấy cảm giác bất lực hay tuyệt vọng gây cho mình sự kích thích tột độ… Nó khiến mình sáng tác được nhiều và dễ dàng hơn, mình đã lạm dụng nó… lôi kéo, buông thả... Nhưng cho đến khi nhận ra thì… muộn rồi… chẳng ai muốn yêu lấy một kẻ bệnh hoạn cả.",1,depression_auto,high,8,tuyệt vọng|bất lực
❤ chào bạn mình vừa biết đến bạn sáng nay khi vô tình lướt đt vì thấy giọng của bạn rất hay và chuyền cảm khi nghe những kiến thức bạn chia sẻ thật tuyệt vời cảm ơn bạn ❤,0,normal_auto,high,-6,cảm ơn|tuyệt vời|rất hay
Tuyệt vời! Cảm ơn Trung tâm Asia.,0,normal_auto,high,-4,cảm ơn|tuyệt vời
"Cảm ơn Anh đã chia sẻ rất hay, em cũng bị tình trạng buồn chán, ngại tiếp xúc với mọi, dù Em cũng nhận ra nếu cứ tiếp tục cuộc sống thế này không đc, muốn thay đổi bản thân tốt hơn, cảm thấy mình không có năng lực bế tắc.",0,normal_auto,high,-4,cảm ơn|rất hay
"Thật sự là bài hát lần này hay quá Nam ơi! Ma mị, chút giằng xé, đơn độc, day dứt,... Thực sự ca từ của Nam cùng với giọng hát của BLHlà sự kết hợp quá tuyệt vời",0,normal_auto,high,-4,hay quá|tuyệt vời
anh làm hay quá mà em cũng học sai cách vô tình tìm thấy video của anh mà em cũng làm theo anh và em được điểm cao trong kỳ thi cuối kì nhờ anh mà em được điểm ca 😍,0,normal_auto,high,-4,hay quá|ủng hộ
Cảm ơn tác giả bài chia sẻ rất hay thật ra khi cha mẹ còn sống o báo hiếu thì thôi mà con nhầm vào tài sản của cha mẹ doi bán nhà khi mẹ chồng còn sống đó là đứa con bất hiếu và vô dụng lựa chọn của bà mẹ chồng là sáng suất vì con bà đạo đức kém thì o sưng đang hưởng thụ,0,normal_auto,high,-4,cảm ơn|rất hay
"Con bị mất con, áp lực từ cs ở nhà chồng và công việc làm con thấy nghẹt thở. Luôn cảm thấy cô đơn. Và như bị mọi người chán ghét. Mặc dù con biết con k làm gì sai trái. Đã vài lần stress quá mà tự làm mình thương. Mong rằng tất cả chúng ta sẽ vượt qua tất cả. Ngày mai sẽ là 1 ngày mới.",1,depression_auto,high,9,cô đơn|áp lực|stress
"Xin cám ơn chương trình, chương trình nầy rất bổ ích xin cảm ơn , xin chương trình nầy tiếp tục , xin chúa chúc lành cho Người đang điều khiển chương trình",0,normal_auto,high,-4,cảm ơn|bổ ích
Rất hay. Cám ơn anh nhé.,0,normal_auto,high,-4,cảm ơn|rất hay
anh đáng yêu quá à,0,normal_auto,high,-4,đáng yêu|yêu quá
"cảm ơn chương trình ,cảm ơn khách mời rất hay",0,normal_auto,high,-4,cảm ơn|rất hay
Hôm nay em đi làm rất bận xem hình ảnh lúc nhỏ ngày 1/6 anh thật dễ thương dep trai đẹp tối xem anh hát hay quá tuyệt vời trang phục sét trắng mắt kinh nhìn anh dep trai mà ngầu quá anh,0,normal_auto,high,-6,hay quá|tuyệt vời|dễ thương
Cảm ơn bác sĩ đã chia sẻ những kiến thức bổ ích giúp mọi người có thêm kinh nghiệm cho việc nay,0,normal_auto,high,-4,cảm ơn|bổ ích
"Tôi có đang bị trầm cảm không, tôi thấy mệt mỏi khi đến trường, nhiều lúc lo lắng về mọi thứ, tôi núp trong phòng khóc, tưởng tượng những thứ trong bóng tối đang chỉ trích mình, tôi thấy mệt mỏi, mệt mỏi và chán nản, thất vọng nhiều thứ, đánh giá ngoại hình so sánh với người khác",1,depression_auto,high,11,trầm cảm|mệt mỏi|chán nản
"nội dung rất hay, cam ơn anh, chúc kênh anh ngày càng phát triển",0,normal_auto,high,-4,cảm ơn|rất hay
"Em cảm ơn thông điệp này, hay quá ạ!",0,normal_auto,high,-4,hay quá|cảm ơn
"Em hát rất hay, từng lời hát , lời ca quá xuất sắc...Chúc mừng em .",0,normal_auto,high,-4,rất hay|chúc mừng
Nhạc phẩm và giọng hát thật tuyệt vời.Cám ơn nhiều nhé,0,normal_auto,high,-4,cảm ơn|tuyệt vời
"C Q hát hay quá ạ.. Từ lúc nghe c thì csong e tích cực hơn, k buồn nhiều vì những chuyện ko may xảy đến với mình.. Và tập trung yêu bản thân mình nhiều hơn.. Cảm ơn c nhiều ạ ❤",0,normal_auto,high,-4,hay quá|cảm ơn
