review_bucket,comment_text,weak_label,confidence,depression_score,matched_keywords,need_review,suggested_label,final_label,reviewer_note,row_id,text_hash
depression_high,"mình nghe podcast sau khi có một trận cãi nhau với mẹ, nó làm mình nhớ lại khi 4 tuổi bị mẹ mình đá vào bụng vì lỡ làm em gái ngã, nhớ lại lúc đó cảm giác của mình vừa khó thở nhưng hơn cả là trái tim trẻ thơ vỡ vụn, hic ba mẹ mình thường cãi đánh nhau vô cớ vì vài chuyện lặt vặt ở trường của mình như xé trang giữa vở cho bạn cùng bàn, hay về bài tập của mình,… mình cũng chỉ biết đứng nhìn họ và tâm sự với bà nội, họ ly dị được 5 năm rồi nhưng cuộc sống của mình cũng chẳng khá hơn là bao, vẫn là có những trận đòn ấy nhưng tần suất ít dần và thay vào đó là những lần mắng chửi thậm tệ từ mẹ mình. lâu dần mình chỉ biết tạo lớp vỏ bọc mạnh mẽ bên ngoài để che đi đứa trẻ yếu đuối đang khóc oà và trái tim đã vỡ vụn bên trong, mình chỉ biết khóc một mình, ôm nỗi buồn ấy và tự mình gặm nhấm. lần đầu mình nghĩ đến tự tử là vào năm lớp 5 sau đó thì ngày càng nhiều và đỉnh điểm là năm lớp 9 khi mẹ gây ra quá nhiều áp lực thi tuyển sinh cho mình 😢. quá nhiều nỗi đau khiến mình không viết hết dc vào nhật kí nữa, chỉ có thể cất nó vào nơi sâu nhất trong tâm hồn",depression_auto,high,9,tự tử|áp lực|khóc một mình|ủng hộ,True,depression,depression,,s5-0071,35fbc75039
depression_high,"Tôi từng có dấu hiệu của việc bị trầm cảm khi đang là sinh viên năm hai, nó không phải do áp lực học tập hay gì mà là do tôi ở trong phòng và không tiếp xúc thế giới bên ngoài quá nhiều, cảm giác nó như bản thân bị một người khác điều khiển ấy, chán nản mặc dù có nhiều thứ để giải trí, mệt mỏi, thở dốc nhiều, nóng trong người và rất khó ngủ với đau đầu, đến tối tôi lại suy nghĩ tiêu cực và coi bản thân là thất bại mặc dù chuyện không có gì đáng lo ngại và suy nghĩ rất nhiều về tương lai nhưng lại rất tiêu cực, nó đỡ hơn và giảm dần khi tôi tập đi dạo và dành nhiều tg với gia đình. Ai là sinh viên tôi khuyên rằng hãy tận hưởng khoảng tg này đi đừng như tôi",depression_auto,high,15,trầm cảm|mệt mỏi|áp lực|chán nản|áp lực học tập|giải trí,True,depression,depression,,s5-0072,611484cd7a
depression_high,Chỉ có ai bị mới hiểu căn bệnh này rất mệt mỏi phải vật lộn đấu tranh với nó. Mấy năm rồi mà vẫn hỗn loạn tiêu cực triền miên cảm thấy vô dụng muốn chết cho xong,depression_auto,high,8,muốn chết|mệt mỏi,False,depression,depression,,s5-0073,f90a9ff4b6
depression_high,Tôi thật. Sự chán sống .Hầu Tất cả j về bệnh tình thần tôi đều bị cả ko một ai trong nhà biết bệnh của tôi . Những bệnh của tôi Trầm cảm Rối loạn cảm xúc Rối loạn đa nhân cách Rối loạn lo âu Tôi còn làm nhiều bài test khác và các thứ đó khoảng 80 - 90% 😊❤,depression_auto,high,8,trầm cảm|lo âu,False,depression,depression,,s5-0074,45336a70a1
depression_high,"Trẻ em châu á sợ nhất là đòn roi và ánh mắt của cha mẹ, vì sợ và am hiểu được những gì sẽ xảy ra khi bản thân cãi lại hoặc bất vâng lời nên thậm chí là nếu bố mẹ dùng giọng điệu nhẹ nhàng, êm dịu để nói hoặc hỏi chuyện bọn trẻ thì cũng chưa thật sự chắc chắn là bọn trẻ sẽ yên tâm mà kể hết mọi thứ chúng giữ trong lòng ra. (Nó khá giống với 1 tình trạng như bắt nạt ""ngầm"" khi bọn bắt nạt sẽ hành hạ cậu bé và khi xong sẽ bắt cậu bé ấy không được nói cho ai biết) và vì nỗi sợ là 1 trong những thành phần ảnh hưởng nhiều nhất tới tâm lí những đứa trẻ nên ""chắc chắn"" sau này có khả năng phát sinh ra nhiều biến thể khác, và điều đáng lưu ý nhất mà rất nhiều phụ huynh không để ý là bọn trẻ... ""có khả năng chống lại chính cha mẹ chúng"". Như ông cha ta từng nói: ""ở đâu có có áp bức thì ở đó có đấu tranh"". Ví dụ điển hình (đây là điều thực sự xảy ra gần nhà mình và tự mình nghe thấy, đứa trẻ này cũng bị ép học nhiều giống đứa trẻ trong video trên): thằng nhóc này vì bị áp lực học tập nhiều nên đã cúp tiết học ở trường 4 lần liên tiếp và khi bị mẹ phát hiện ra khi đã có 1 trận đòn roi rất ""nặng"", sau đó mẹ nó bắt nó lặp lại câu nói ""con xin lỗi, từ nay con không làm vậy nữa"" - đây là điểm bắt đầu cho sự suy sụp và bất ổn trong tâm lí nhưng vẫn chưa lớn mạnh - nhưng tiếp sau đó thì người mẹ đã rất sai lầm khi không chấp nhận lời ấy và bắt đứa nhóc đó lặp đi lặp lại ngày 1 to hơn, cho đến khi chất giọng của đứa đang sợ hãi tự nhiên đổi thành 1 đứa cực kì máu chiến hét lên "" TỪ NAY CON KHÔNG LÀM VẬY NỮA"". Đây là khi nó biết được là nó có khả năng chống lại cha mẹ mình. Cho đến mẹ nó lại đi 1 bước quá sai lầm thứ hai là đánh nó lần nữa. Đến giờ thì thằng bé không hề có bạn bè nào, ít giao tiếp với bất cứ ai, luôn luôn nóng giận lớn tiếng với nhiều người, người mẹ ở thời điểm hiện tại chả bao giờ ngừng than khổ, chỉ vì không biết gì về bản thân đã gây ra. ... Nhưng đứa trẻ này... rất hiền nên vẫn chưa có gì nhiều xảy ra, xin đính chính lại ""VẪN CHƯA"" xảy ra, có khả năng lớn là đứa trẻ này sẽ không còn quan tâm nhiều đến cha mẹ mình nữa thậm chí nếu chúng có thành công trong tương lai, chỉ vì đơn giản là chúng chả việc gì phải lo cho người đã lấy đi hạnh phúc của chúng cả",depression_auto,high,9,áp lực|suy sụp|áp lực học tập,False,depression,depression,,s5-0075,84892eb6f1
depression_high,Mình uống thuốc trầm cảm 2 năm rồi nhưng mình vẫn không ổn ai đó có thể nói mình phải làm sao khó chịu lắm nhưng người nhà mình không ai nhận ra và thông cảm cho mình hết muốn la thật to muốn biến mất muốn thoát khỏi thế gian này muốn ngủ không bao giờ thức 😭😭,depression_auto,high,10,muốn biến mất|trầm cảm,False,depression,depression,,s5-0076,865fb92a32
depression_high,"Từ bé mình đã bị ảnh hưởng tư tưởng phải biết làm hài lòng người khác, dù không thích cũng ngượng để không bị đánh giá. nhưng bản tính bên trong vốn không dễ thuần phục nên luôn có sự giằng xé, nổi loạn bên trong. Dù thể hiện tốt vẫn bị 1 số người lớn họ hàng so sánh và không được coi trọng. Khi lớn lên, lấy chồng thì mâu thuẫn việc làm hài lòng và muốn phản kháng để được tự do nên rơi vào trầm cảm; đỉnh điểm là khi có cô em dâu mới lại trái ngược hoàn toàn, nên mọi tủi thân, ấm ức vỡ òa ra... oán trách bản thân sao thiếu hiểu biết, kém cỏi, không tự bảo vệ được mình. để phải bị đối xử bất công đến vậy. Dần dần mình nhận ra mình phải cảm ơn cô em dâu, vì nhờ sự khác biệt đó, dám sống không sợ bị ghét, phá đi cái tư tưởng con dâu thì phải thế nọ thế kia.... ấy vậy mà không những không bị đánh giá còn quay lại cung phụng, ngon là được dành phần.... còn cái đứa bị khắc khe, đòi hỏi phải biết điều thì không được coi trọng. Thế nên, mình nhận ra không phải cứ làm hài lòng người khác mà đánh mất sự tự tôn, tự do của bản thân là sẽ được ghi nhận. Phải dám can đảm từ chối 1 cách khéo léo nhưng đầy mạnh mẽ, dứt khoát. để không bị mãi coi là đứa dễ bắt nạt. Thích câu: ""Nếu như bạn đang gặp rắc rối và đau khổ trong tình yêu, tình bạn, và trong các mối quan hệ khác, thì có nghĩa là vũ trụ đang gửi gắm người đó đến cuộc đời của bạn, và nhắn với bạn một điều rằng ĐÃ ĐẾN LÚC BẠN PHẢI YÊU LẤY BẢN THÂN rồi.""",depression_auto,high,8,tự tử|trầm cảm|cảm ơn,True,depression,depression,,s5-0077,f7d277eb05
depression_high,"Đôi khi ngoài xã hội chữa hẳn 100% là nguyên nhân tạo ra áp lực cho con em học sinh mà trong cs hiện nay có một số các gđ đều kì vọng con mình sẽ đc như con nhà nta và khi cái muốn của bố mẹ áp đặt lên tâm trí của học sinh , sinh viên khiến các bạn ấy lo lắng và k thoải mái tư tưởng để học tập. Xã hội ngày càng phát triển kiến thức thì đưa vào để giảng dạy ngày càng nhiều thay vì trách móc và áp đặt lên con em thì toii nghỉ hãy để cho con học cách quyết định vs tương lai của mình và bố mẹ ông bà có quyền định hướng nhưng quyền quyết định phải để con e tự quyết như vx con em mới trưởng thành vì khi giám tự quyết và tự lm cho đến khi thất bại con em mới biết nhận thức đc là tại s mình thất bại và tự biết khắc phục đc những vc sai mà bt đã lm",depression_auto,high,8,tự tử|áp lực,False,depression,depression,,s5-0078,a8ecb081da
depression_high,mình có dấu hiệu trầm cảm mấy năm nay do áp lực công việc và gia đình. khi mình nói rằng mình bị trầm cảm thì gia đình chỉ nghĩ nó là câu nói đùa và không hề quan tâm,depression_auto,high,11,trầm cảm|áp lực|áp lực công việc,False,depression,depression,,s5-0079,cdd5392670
depression_high,Ngày xưa con có chồng sớm chưa hiểu đời hiểu đạo vì những lời nói không tốt của mẹ chồng nên con buồn và suy nghĩ nhiều nên con rơi vào trầm cảm nặng con chữa nhiều nơi mà không đỡ nhờ những bài Pháp của thầy mà con đỡ phần nào con Cảm ơn thầy rất nhiều cho con xin số điện thoại thoại của thầy để nhờ thầy tư vân cho con bây giờ con bế tắt quá con chỉ muốn chết thôi,depression_auto,high,8,muốn chết|trầm cảm|cảm ơn,True,depression,depression,,s5-0080,cf6eb77b2f
depression_high,"Nghe truyện từ kênh đã lâu nhưng mà đến truyện này phải cmt ngay, đỉnh của đỉnh, mọi chi tiết trong truyện, tâm lý nhân vật nhất quán từ đầu đến cuối. Nữ9 được tác giả xây dựng rất hợp lý, kể cả quá khứ hay tương lai thì cô đều hành động rất hợp lý với những lời cô nói. Trong truyện này mình thấy được sự đối nghịch lớn nhất của Nữ9 và Nam9 đó là một người quá lý trí và một người thì quá tình cảm. Tưởng tượng bản thân trong hoàn cảnh Nữ9, một đứa mà mình luôn xem là đối thủ, một đứa gián tiếp làm tuổi thơ của mình bị đem ra chì chiết, chỉ cần đứng kế bên nó là mình trở thành cái gai trong mắt mọi người tự dưng đùng một cái nó tỏ tình mình thì dù có đẹp trai thế nào chắc cũng không thích nổi con người đó được, trong chuyện tình cảm thì sẽ có nhiều yếu tố xúc tác và một trong số lớn nhất đó chính là hoàn cảnh mà. Đến tương lai lúc bả đột nhiên nhận lời cầu hôn của Nam9 tôi cũng lờ mờ đoán được, với ám ảnh trong quá khứ sâu đậm như vậy, bả còn vừa mới thoát khỏi cảnh bị ép cưới mà lại chấp nhận ông này dễ dàng vậy ư? Hai người cho đến tận lúc làm việc với nhau còn chẳng tương tác gì ấy, nên đương nhiên hôn nhân này với bả sẽ giống như hôn nhân hợp đồng rồi. Còn ông Nam9 thì ổng vừa nặng tình vừa ích kỷ, ổng muốn Nữ9 phải yêu mình, đồng ý là dù tình cảm đó nó có thật lòng đến đâu nhưng bả đã nói thẳng và rất nhiều lần là bả không thích ổng, thậm chí là ghét luôn cơ mà vẫn mặt dày đòi bả đáp lại tình cảm. Do truyện không đề cập quay lại thời gian từ lúc nào, nên tôi mặc định là Nam9 quay ngược thời gian về đúng lúc bả bỏ nhà mấy năm sau mới về nhé. Nói chung là Nam9 lúc này (được Nữ9 trong tương lai cầu cứu) nên mang suy nghĩ là chỉ có mình mới có thể cứu được bả nên mới đeo bả, chứ trong dòng thời gian đầu ổng tỏ tình nhiều lần mà thất bại cái ổng buông luôn mà, thậm chí ổng còn không thèm hỏi lý do bả ghét ổng là gì luôn mà sau này gặp bả ở chỗ làm còn hạnh hoẹ bả nữa 😅 Còn khi mà quay ngược thời gian rồi thì đồng ý là ổng rất là quan tâm, chăm sóc với thật lòng với bả, tôi nghe cái đoạn ổng thoại muốn đè lấp những kỷ niệm đau buồn của bả bằng những kỷ niệm hạnh phúc hơn với ổng tôi còn cảm động nữa mà. Nhưng mà, kiểu lúc đầu chưa biết ông này là người từ tương lai trở về (với chưa biết kế hoạch cứu bản thân của Nữ9) thì nghe Nam9 1 câu là “Có con với tôi” 2 câu cũng “Có con với tôi đi” tôi bị nổi da gà ấy. Ý là Nữ9 lúc đó còn chưa chấp nhận ổng mà ổng thì cứ thao thao bất tuyệt về việc lập gia đình với ổng, mang cảm giác ổng chỉ muốn thể xác bả với ép bả làm theo mong ước của ổng thôi ấy (dù biết đó là nguyện vọng của Nữ9 trong tương lai). Nam9 bị lụy tình nhưng ích kỷ đến mức bỏ qua hết những gì làm bả đau khổ trong quá khứ, sau đó tương lai nghe bả kể việc mình bị bắt cóc và ép cưới một người ngoài mong muốn, nhân lúc bả đang tuyệt vọng nhất và nhờ mình giúp đỡ thì lại cầu hôn bả và nghĩ rằng bả tự nguyện hạnh phúc trong hôn nhân đó. Ngây thơ đến mức đần độn, ngu dốt luôn ấy. Nói chung là truyện này Nam9 không hề cứu Nữ9 mà ngược lại là bản thân Nữ9 cứu mình trong quá khứ thì đúng hơn, và trong truyện này Nữ9 có diễn biến tâm lý sâu sắc và phức tạp hơn các truyện khác rất nhiều, tôi meeee",depression_auto,high,8,tự tử|tuyệt vọng|ủng hộ,True,depression,depression,,s5-0081,5bdb17cc83
depression_high,"Tỏi có thể hỗ trợ giấc ngủ nhờ an thần nhẹ, nhưng nếu mất ngủ do lo âu, trầm cảm hay hormone – thì chỉ ăn tỏi không đủ.”",depression_auto,high,11,trầm cảm|mất ngủ|lo âu,False,depression,depression,,s5-0082,be2f7a56c4
depression_high,Tôi rối loạn lo Âu trầm cảm tái phát hơn mà uống thuốc không bớt,depression_auto,high,8,trầm cảm|lo âu,False,depression,depression,,s5-0083,079c825846
depression_high,"Những cha mẹ không quan tâm sức khoẻ , cảm giác của con mà chỉ mỗi học hành. Con sẽ bị áp lực học tập rất nhiều và tương lai sau này của con sẽ không tin nổi! Bình thường con số 9 điểm cha mẹ quan tâm con sẽ là 1 con số cao nhất !và họ hàng, nhưng đối với cha m áp lực học thì đó chỉ là 1 con số thấp kém. Và trẻ em với cha mẹ áp lực học sẽ bị đối xử không tốt, và đánh đập. Lúc con 10 điểm thì chỉ hét lên là xạo, còn khi cầm tờ giấy lên thì thấy 10 thật. Nhưng cha mẹ không biết xin lỗi mà con ép con học thêm đầy đủ thứ nữa, cha mẹ sẽ không hiểu nổi mà con chịu mấy lâu nay. Còn bị bạo lực học đường nữa! Có vài bố mẹ rất nghiêm khắc với con khi con mới tiểu học và mầm non. Cha mẹ cứ vậy hoài sẽ tạo áp lực cho con có khi con sẽ có ý đồ tự tử vì đã chịu hết nổi cuộc sống áp lực cơ, lúc biết rồi cũng đã muộn . Cha mẹ không động viên con thì sao con có thể chịu nổi đây? Trẻ em cũng phải cần sự tự do! Bố mẹ không biết áp lực là gì? Lúc người ta nhắc thì cứ nói linh tinh nó sao mà nghĩ vớ vẩn được? Thì con sẽ tràn ngập vào tiêu cực sớm hơn , lúc bố mẹ hối hận biết lỗi thì cũng đã muộn…. Nên ba mẹ đừng ép con quá nhé….❤",depression_auto,high,11,tự tử|áp lực|áp lực học tập,False,depression,depression,,s5-0084,ea280ac0e6
depression_high,"Tôi bị trầm cảm suốt hơn hai mươi năm... Những những nổi đau, bất hạnh trong cuộc đời tưởng chừng đã kết thúc cuộc đời với 3 lần tự tử, 2 lần thất bại và ý định đến lần thứ 3 thì Chúa đã viếng thăm, tôi đã gặp Chúa và mọi sự đã hoàn toàn thay đổi... sự Chữa lành đến từ Chúa Tạ ơn Chúa Chuyện rất dài....",depression_auto,high,15,tự tử|kết thúc cuộc đời|trầm cảm,False,depression,depression,,s5-0085,5c91f99c11
depression_high,Hmm toy bj Tự kỷ Trầm cảm Vô cảm Xa lánh Thiên vị Áp lực Bla bla,depression_auto,high,8,trầm cảm|áp lực,False,depression,depression,,s5-0086,6a369e08cd
depression_high,"Mình đã từng bị trầm cảm do phải đi học thêm quá nhiều, áp lực điểm số và 1 câu nói huyền thoại mà bô mẹ hay dùng chình lạ: ''Mày nhìn con nhà người ta đi, nó học giải như thế đấy còn mày chả đc tích sự gì'' lúc đó mình cảm thấy ko muốn sống nữa. áp lực thật sự.😔😔😔😔",depression_auto,high,8,trầm cảm|áp lực,False,depression,depression,,s5-0087,d29b8119ab
depression_high,"bản thân tôi là nguời bị bệnh trầm cảm nặng, lúc dịch cơn trầm cảm làm tôi bị bệnh về dạ dày nhưng tôi không biết nguyên nhân do đâu, đến lúc đó bác sĩ có kê một loại thuốc chống loạn thần cho tôi thì triệu chứng của bệnh lại nhẹ đi, sau đó tôi đã ngưng thuốc, đến năm 2023 thì bệnh tình ngày càng nặng hơn, tôi muốn tự tử, nghe tiếng nói trong đầu, gặp ảo gíac, cảm thấy bị nói xấu, bị theo dõi, có người muốn giết mình, thì gia đình đã đưa đến bệnh viện tâm thần TPHCM, tôi được chẩn đoán là: trầm cảm nặng với các triệu chứng loạn thần, rối loạn hoảng sợ, mất ngủ, hội chứng ngoại tháp..., sau nhiều lần điều trị và đổi thuốc thì cuối cùng triệu chứng cũng đỡ hơn, và tôi xin khẳng định là bệnh này không thể khỏi được, bắt buộc phải dùng thuốc suốt đời.",depression_auto,high,13,tự tử|trầm cảm|mất ngủ,False,depression,depression,,s5-0088,128c0faf9a
depression_high,Cuộc sống thật trống rỗng và mệt mỏi :))) mọi thứ áp lực đều đặt lên vài. Có ai có thể chia sẻ được những nỗi mệt mỏi này. Tôi thèm được một cuộc đời cô đơn,depression_auto,high,12,cô đơn|mệt mỏi|áp lực|trống rỗng,False,depression,depression,,s5-0089,fccc6a2ab5
depression_high,"Có lẽ, câu chuyện của nhiều bạn khá giống với mình, 2024 là một năm mình trải qua rất nhiều cảm xúc, vui, buồn,tự hào, tuyệt vọng,…mình cũng rất vui khi đậu vào trường mong muốn, nhưng khi đổi môi trường học tập, mình chợt nhận ra mình rất khó để có một người bạn mình hợp cạ, để mình có thể tâm sự, mình trượt dài trên con đường học tập, mình cố tham gia các clb, hoạt động của trường nhưng dường như mình không thể hòa hợp với các anh chị, bạn bè dù họ rất tốt. Sang 2025 mình chợt nhận ra mình đã buông bỏ khá nhiều thứ, có thể sắp tới mình sẽ từ bỏ ước mơ luôn mất. Thậm chí tâm lý của mình cũng dần bất ổn, 2024 mình mắc mental issue, mình đã đánh mất các mqh bạn bè, dù 2025 thì mình stress một cách kinh khủng, mình không thể tâm sử với ai.Mình rối lắm rồi!",depression_auto,high,8,tuyệt vọng|stress,False,depression,depression,,s5-0090,d6de5da5a7
depression_high,"từng ngồi một mình ở công viên hơn 4 tiếng đồng hồ, nghĩ đủ thứ chuyện, cảm giác mệt mỏi lắm, chỉ muốn buông xuôi để về nhà., để rồi khó nức nở giữa công viên và tự nhủ phải cố gắng hơn nữa, phải cố gắng mới có được thành công, phải thành công để trở thành chỗ dựa cho ba má sau này",depression_auto,high,8,chỉ muốn buông xuôi|mệt mỏi,False,depression,depression,,s5-0091,db7db90592
depression_high,"Càng áp đặt, theo dõi. Con cái càng mắc chứng tự kỷ hoặc có thể bị trầm cảm, tự ti. Có thể gây ra chứng nói dối để sống.",depression_auto,high,8,trầm cảm|tự ti,False,depression,depression,,s5-0092,8b7e2d8c70
depression_high,Bạn diễn đạt hay ghê. Em cũng đọc được ở đâu đó rằng những người muốn tự tử không phải họ không muốn sống nữa mà là mong muốn có một sự thay đổi tích cực trong chính cuộc sống hiện tại. Họ bất lực với hoàn cảnh và những người cùng tạo nên hoàn cảnh đó nên nghĩ rằng chết đi sẽ có cơ hội sống cuộc sống tốt hơn. Chỉ cần ai đó giúp họ thấy không cần tới kiếp sau mà ở kiếp này có thể tốt lên được thì họ chắc chắn sẽ thử ở lại,depression_auto,high,13,tự tử|không muốn sống|bất lực,False,depression,depression,,s5-0093,6c81c6d781
depression_high,"Hiện tại tôi đang cảm thấy thế giới như đang trở mặt lại vs tôi, mọi thứ đều sụp đổ cùng 1 lúc. Áp lực gia đình, học tập, tương lai và mối quan hệ xung quanh và tôi nhiều lúc muốn bỏ học để thoát khỏi những cảm giác mệt mỏi,bất lực ấy . Hmm.. nhưng khi nghe bản nhạc này tôi thấy mik đã sai, cuộc sống sẽ bù đắp,những tốt đẹp sẽ lại đến vs ta, xin bản thân hãy nhẹ nhành hơn vs chính mình, đừng đặt quá nhiều bi quan vào bản thân!",depression_auto,high,12,mệt mỏi|áp lực|bất lực|áp lực gia đình,False,depression,depression,,s5-0094,1dc9aa94b5
depression_high,"Nghe bài này từ 5 năm trước, năm 2019, một cô gái sinh năm 2002 chỉ là cô gái học lớp 11 - chưa trải qua mối tình nào nhưng lại mới trải qua nỗi đau mất người thân yêu nhất trong nhà (là bà nội)😥. Lúc đó em đã khóc rất nhiều, nuối tiếc, xe lẫn hối hận vì không thể gặp mặt bà lần cuối. Lúc đang buồn, thẫn thờ, em có nghe được bài này qua Zing mp3, em đã khóc theo. Mỗi lần nghe là một lần suy, một lần day dứt, một lần nuối tiếc, một lần bất lực. Công nhận là nó thực sự thực sự cảm xúc luôn nhưng lúc đó em nghe nhạc chỉ vì nó hay và không mấy khi quan tâm đến ca sĩ hát.😟 Đến năm 2020, em lại bị ấn tượng bởi bài ""Dễ đến dễ đi"" (4D) của anh (từ cái lúc mà nó chưa nổi bên Thái cơ), lúc đó em vẫn thỉnh thoảng nghe lại ""Đừng khóc một mình"" mà em không nghĩ là cùng 1 người hát luôn =)). Đợt đó em nghe ""Dễ đến dễ đi"" trong những năm đầu học đại học. Là một cô sinh viên xa nhà, có buồn, có cô đơn, có lạc lõng nhưng nhờ 4D em đã thấy yêu đời hơn rất nhiều, kiểu như mọi chuyện xảy ra, là nó sẽ xảy ra và rồi nó cũng sẽ qua thôi nên không có gì phải buồn hết.☺ Rồi em bắt đầu biết đến anh nhiều hơn qua việc coi mấy chương trình mà anh tham gia có hát bài này (hình như là Lạ lắm à nha và Người ấy là ai) em mới thấy: Trời ơi sao anh này trẻ vậy?; Sao hát live mà lại hay vậy?; Anh này cùng là người sáng tác và hát bài ""Đừng khóc một mình mà"" sao giờ mình mới biết?; Ca khúc của anh này hay sẵn rùi mà, nhiều người nghe lắm mà sao lại gắn mác ""Con ghẻ quốc dân, con cưng quốc tế"" vậy?. Rồi bắt đầu theo dõi anh ra ca khúc mới là lưu về danh sách bài hát hay nghe của youtube nhưng em không có quan tâm đến đời tư của ca sĩ nên em không biết trong suốt những năm này anh đã phải chịu nhiều khó khăn như vậy🤧. Đến khi anh tham gia Anh trai say hi, được nghe anh chia sẻ bức tranh quá khứ cực khổ và chật vật của anh thì em lại càng khâm phục, ngưỡng mộ và đã bắt đầu chính thức gia nhập hội FC của anh. Thật cảm ơn vì anh đã không bỏ cuộc trong suốt quá trình làm nhạc của mình. Cảm ơn anh và các ca khúc của anh đã đồng hành với em trong suốt quãng thời gian thanh xuân của em (từ năm còn mới lên lớp 11 đến bây giờ mới tốt nghiệp trường đại học). Cảm ơn anh vì tất cả❤. Mãi luôn theo dõi anh và đồng hành cùng anh ❤",depression_auto,high,10,cô đơn|mất ngủ|bất lực|khóc một mình|cảm ơn,True,depression,normal,accepted baseline prediction after review,s5-0095,fe52035b60
depression_high,"Em trống rỗng chênh vênh,em một mình không biết nên làm cái gì và sống ra làm sao... một mình em sống thật vô nghĩa...em mệt mỏi chán chường cả khi em không làm gì... chỉ nằm đó nhìn khoảng không mà nước mắt tự chảy... haizzzzzzz",depression_auto,high,11,vô nghĩa|mệt mỏi|trống rỗng,False,depression,depression,,s5-0096,e24e64563a
depression_high,Làm sao để có thể biết mình có bị trầm cảm hay chỉ là mệt mỏi tạm thời vậy bs? 😢,depression_auto,high,8,trầm cảm|mệt mỏi,False,depression,depression,,s5-0097,ea0fee5083
depression_high,Chào cô tôirối loạn lo âu cũng lâu rồi Tôi rấtt🎉🎉tôi tất mệt mỏi mất ngủ triền miên g,depression_auto,high,9,mệt mỏi|mất ngủ|lo âu,False,depression,depression,,s5-0098,59dc4801fe
depression_high,Mình bị trầm cảm đã rất lâu không biết từ bao giờ vì cuộc sống của mình lúc nhỏ đến giờ không có gì để vui đau đớn tồi tệ chỉ có ai bệnh mới hiểu được chỉ muốn chết mới thoát được kiếp này Đời có thêm ta đời nên buông 😭😭,depression_auto,high,10,muốn chết|trầm cảm,False,depression,depression,,s5-0099,f381a152b8
depression_high,Câu chuyện của e bắt đầu giữa năm 2024 khi e mất tất cả gọi là rơi xuống đáy và mình quyết định phấn đấu lại từ từ quay lại về bên trong học lại cách yêu bản thân ngưng trách móc mình về nhưng điều chưa tốt or chưa đủ hoàn hảo và BIẾT ƠN VỀ NHỮNG GÌ MÌNH ĐANG CÓ và lúc đó khi thế của e hừng hừng vì e tìm lại đc bình yên trong tâm hồn và có mục tiêu để phấn đấu và phát triển tuy nhiên đến giữa năm 2025 khi mọi thứ bắt đầu quay lại quỹ đạo khi mình thấy mọi thứ nó đủ đầy thì e lại mất động lực để quát triển và cảm thấy như nào cũng được cũng tốt và không còn nhiều lí do để tiếp tục nx nên giờ e đang cố gắng lấy lại nội tại của chính mình,depression_auto,high,8,tự tử|mất động lực,False,depression,depression,,s5-0100,f829449f31
depression_high,"Ba mẹ lo cho mình thoi, lúc còn nhỏ hay đi học đều vậy, lúc cấp 2,rầy la, đánh đòn, áp lực học mỗi lần vậy lại ghét 3 mẹ kinh, có ý nghĩ tự tử trong đầu ms ghê chứ(diễn cảnh thoi chứ nhát lắm kk) , lớn hơn pít nghĩ hơn 3 mẹ kím tiền vì các con. Pít đi kiếm tiền ròi hen, xa là nhớ, tối ngày facetime, mún bay về thăm 3 mẹ, tiền kím đc mún cho 3 mẹ zui và tự hào. hehe. Vậy nên cứ lạc wan lên thoi",depression_auto,high,8,tự tử|áp lực,False,depression,depression,,s5-0101,c845382c49
depression_high,Cảm giác cô đơn giữa xã hội rất stress và chán nản với mọi thứ 😞,depression_auto,high,9,cô đơn|stress|chán nản,False,depression,depression,,s5-0102,0b7c121760
depression_high,tôi chịu đựng trầm cảm nặng bởi gia đình cha mẹ giờ tôi cảm giác muốn chết,depression_auto,high,10,muốn chết|trầm cảm,False,depression,depression,,s5-0103,3e4a007518
depression_high,"Áp lực gia đình, tình cảm, kinh tế luôn quanh quẩn trong đầu của em những suy nghĩ đó mới xuất hiện trong hai năm trở lại đây nó khiến em không muốn làm, ăn, vận động và cũng không muốn nói chuyện với một ai cả. Mọi thứ như sụp đổ mà nay em mới có 21 tuổi.",depression_auto,high,9,áp lực|áp lực gia đình|không muốn nói chuyện,False,depression,depression,,s5-0104,c18e34ae1f
depression_high,"Gia đình làm sao biết được cảm xúc thật của một đứa im lặng đâu, mà chắc bị trầm cảm cũng ko sao đâu nhưng ko biết từ 13 tuổi trở đi thì khi nào kết thúc và mỗi khi định tự tử sẽ cố gắng tự trải",depression_auto,high,10,tự tử|trầm cảm,False,depression,depression,,s5-0105,822f10d4a2
depression_high,Mấy chú buồn đời chán đời. Hay áp lực công việc. Thì liên hệ mình nhé. Mình sẽ dẫn các bác về quê đi nhậu tẹt ga. Đi chơi Gà....v.v😁😁😁,depression_auto,high,9,áp lực|chán đời|áp lực công việc,False,depression,depression,,s5-0106,22e0416a1a
