comment_text,label,source,weight
Xem mv này nhớ tới thằng em ck😆😆 Đi tù 3 thág con ng iu có bồ mới 3 năm sau nó có 2 con😆😆😆 còn em ck giờ đã có vk,0,human_gold,3
Dấu hiệu nào cũng đúng với tôi😢,0,phobert_v2_confident,1
có phúc lắm mới lướt được cái shorts này,0,phobert_v2_confident,1
Better version sưởi ấm tâm hồn đầy cô độc và trống rỗng của tôi. Cảm ơn kênh,0,phobert_v2_confident,1
Rối loạn lo âu trầm cảm khám ở đâu bs,1,weak_high_conf,2
"Em so sánh bản thân mình với bạn thân của mình. Trong quá khứ, em và bạn cùng từng apply vào một vị trí tại một công ty. Kết quả là bạn đậu còn em trượt. Em nghĩ gốc rễ của sự so sánh, tự ti và thậm chí là ghen tị bắt nguồn từ đó. Trong lòng thỉnh thoảng em luôn âm thầm so sánh mình với bạn, về tình yêu, sự nghiệp, vẻ ngoài, gia cảnh,... kể cả những thứ khác biệt về tính cách cũng khiến em âm thầm so sánh và hạ thấp chính mình. Sự so sánh này khiến em cảm thấy khó chịu và thấy mình rất đáng thương. Em so sánh và ghen ghét với chính những thứ mà đáng lẽ ra em nên yêu quý và ngưỡng mộ. Em cảm thấy việc này rất mất thời gian và chẳng đem lại giá trị gì cho cuộc sống của mình, nhưng em lại chẳng thể dừng lại nó.",1,phobert_v2_confident,1
"Mình đã từng suy nghĩ quá nhiều về áp lực, khó khăn và gần như tuyệt vọng, mất ham muốn sống nhưng may mắn lại được cứu sống. Mong bạn nào đang gặp vấn đề tâm lí mà đọc được bình luận này thì hãy ĐI TÌM NGAY một nơi vững chắc để nương tựa, có lẽ chưa tìm được liền nhưng đừng từ bỏ mạng sống. PHẢI GÕ THÌ CỬA SẼ MỞ VÀ GÕ ĐẾN KHI CỬA MỞ MỚI THÔI. Chúc thần may mắn sẽ đến với bạn như đến với mình.",1,weak_high_conf,2
Hát quá hay đó ezai,0,phobert_v2_confident,1
Cuộc sống này là thế đó. Người nặng tình thương hay khổ tâm.... những người vô tâm tàn ác thì thường thảnh thơi. chắc là nhửng người sinh ra trên đời này ai củng đều mang 1 số mạng ko ai giống ai cả...,0,phobert_v2_confident,1
Sc ơi con bị trầm cảm chỉ muốn chết thôi làm sao con gặp được sc con buồn chán không lối thoát chỉ có chết mới hết buồn thôi 😭😭,1,weak_high_conf,2
oanh tạ trình diển duyên dáng dẻ thương hát cũng hay thật tiẹc vời❤❤❤❤🎉🎉🎉🎉🎉,0,phobert_v2_confident,1
Đã đi học mệt r mà gvcn ko cho nằm lên bàn mệt ch.et đi đc đau lưng kinh khủng,1,phobert_v2_confident,1
"Sau nhiều biến cố trong đời, tôi yêu thích sự cô đơn, tôi dành thời gian cho mình, thoải mái và bình yên.",1,phobert_v2_confident,1
"Nghe bài này lại nhớ về hồi nhỏ, lúc mình khoảng 6,7t, lúc xem phim là lúc cả nhà mình ngồi làm bánh tráng đi bỏ mối, nhớ ơi là nhớ ❤️❤️❤️",0,phobert_v2_confident,1
Từ bên Phim “11 tháng 5 ngày” VTV3 bay qua đây . 1 năm rồi mà nhạc Dalab nghe lại vẫn thấy hay nhỉ♥️♥️♥️,0,phobert_v2_confident,1
"Củng 5 năm rồi, có gđ riêng và con cái nhưng trong lòng vẫn còn thiếu 1 cái gì đó mỗi khi 1 mình 😣",1,phobert_v2_confident,1
Làm sao để đối thoại 1/1 vs chị ạ,0,phobert_v2_confident,1
"Mình thì hay mất ngủ, hoặc không ngủ được do suy nghĩ nhiều. Kiểu não cố tìm ra cái gì đó để suy nghĩ vậy. Số ngày ngủ ngon giấc trong năm giờ chỉ đếm trên đầu ngón tay, như hôm nay là ngày đầu tiên cái cảm giác sáng dậy tỉnh táo yêu đời quay lại. Đi làm thì ngồi code và xử lý task với team khác nên stress đến thường xuyên, hay quên, hay đưa ra mấy quyết định gây cho bản thân vào thế bị động. Tối về thì nhốt một mình trong phòng rồi cũng chơi game, xem youtube rồi mọi thứ lại lặp lại hết ngày này tháng nọ. Tình trạng này mình bị từ hồi cấp 3, thuyên giảm hơn khi học cao đẳng và trở nên nặng hơn sau khi tốt nghiệp. Ban đầu mình nghĩ chắc chỉ là do stress trong công việc, do triệu chứng cũng không khác hồi cấp 3 là bao nhiêu. Nhưng có vẻ như mình đang tự giấu bản thân rằng mình có bệnh về tâm lý (cảm giác kiểu ""t thấy m có vấn đề đó, nhưng t không chắc có phải m đang bị trầm cảm, stress, hay chỉ là do tâm lý hay lo âu như hồi nhỏ m hay gặp"") và không đi chữa trị. Cho đến giờ mình thấy nó đã gây cho mình khá nhiều phiền toái. Chắc cũng phải đến lúc đi gặp bác sĩ tâm lý rồi nhỉ?",1,weak_high_conf,2
Yêu nhau đc 1 ngày r ct,0,phobert_v2_confident,1
❤ Hay quá! Cảm ơn bạn rất nhiều!,0,weak_high_conf,2
Cái giọng mê thực sự,0,phobert_v2_confident,1
Ghim em em đăng kí rồi😢😢,0,phobert_v2_confident,1
🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻👍👍👍👍,0,phobert_v2_confident,1
chít vì người mình yêu là 1 cái chít rất chi là thằng khác được hưởng ...,0,phobert_v2_confident,1
"Chị Vy ơi chị xinh quá, kiểu tóc cuối video rất hợp với chị. Video của chị đã chuyền cảm hứng cho em rất nhiều. em chúc chị nhiều sức khỏe và ra nhiều video như vậy nữa ạ",0,phobert_v2_confident,1
"Thất tình mà nghe bài này, vui hơn thì phải hi",0,phobert_v2_confident,1
The prisons are full innocent people like him.,0,phobert_v2_confident,1
Nghe cái này khi ngủ :))))),0,phobert_v2_confident,1
xúc tích dễ hiểu.... MV chất lượng cao... Chúc hai người có thêm nhiều sản phẩm thành công hơn nửa !!!,0,phobert_v2_confident,1
Em bị rối loạn lo âu,1,phobert_v2_confident,1
Tuấn vĩ hát hay quá. Lần đầu tiên mới được nghe. Tuyệt vời luôn.,0,weak_high_conf,2
Em đã lớn lên với những nổi đau và sự cô đơn em luôn chia sẻ quá nhiều cảm xúc mih cho một người bạn mà em cho rằng cậu ấy luôn lắng nghe và thấu hiểu emva em luôn dễ bị rung động khi ai đó quan tâm và ai ủi em em luôn xin lỗi và giúp đỡ những người qau mức của em em luôn cảm thấy xấu hổ về việt mình làm em luôn tự nói chuyện một mình,1,phobert_v2_confident,1
"Thật sự mk k có ai để tâm sự những nỗi buồn, những uất ức, nhứng áp lực trong cuộc sống. Mình cảm giác mk cô đơn. Bố mẹ mk li hôn từ năm mk học lớp 1, mk sống từ bé tới giờ luôn tự ti, nên lúc nào cx muốn làm hài lòng người khác vì lỗi sợ bị bỏ rơi. Bố mẹ mk dù li hôn nhưng vẫn quan tâm 2ae mk, nhưng mk vẫn cảm thấy buồn mỗi khi nghĩ về hoàn cảnh của mk. Thật sự k đủ cam đảm để mở lòng với bất kì ai. Hữu duyên để lại 1 chuý lỗi niềm ở đây đee giải toả bớt suy nghĩ, chứ đầu mk nặng quá rối, stress kinh khủng.",1,human_gold,3
Tôi nghĩ mình cũng bị trầm cảm rồi. Tôi không muốn mất đi tình bạn nhưng tôi lại thấy mình là nhân tố độc hại trong tình bạn này. Tôi rất quý bạn nhưng khả năng giao tiếp và EQ thấp tôi không biết cách thể hiện ra mà ngày càng ỉ lại bạn . Áp lực công việc tôi bị stress quên quên nhớ nhớ và sợ nhiều thứ. Mất tình bạn tôi luôn quý trọng nên càng khó kiểm soát cảm xúc tự trách mình thấy mình không xứng đáng có người bạn như bạn. Mình rất quý bạn. Mình sẽ vượt qua giai đoạn này.,1,weak_high_conf,2
"Con cái là món quà, cũng là bài học mà nhân quả gửi đến. Thương con cũng là cách để ta tu sửa chính mình. Nam Mô A Di Đà Phật 🙏",0,phobert_v2_confident,1
"Cảm ơn anh Trí đã cho em hiểu những suy nghĩ và tình cảm mà cha mẹ dành cho mình mà đôi khi họ không biết cách thể hiện. Em thật xúc động khi xem video này của anh. Em mới chuyển việc và bố mẹ em rất không ủng hộ con đường mới em đang đi, em đã nghĩ rằng bố mẹ em không thương em...",0,weak_high_conf,2
Tui mơ thấy sếp,0,phobert_v2_confident,1
Em xinh đẹp mà dễ thương mà lại có giọng hát hay quá khánh An ơi,0,weak_high_conf,2
Oh thì ra là vậy Hóa ra mình nói chuyện sai cách với th bạn,0,phobert_v2_confident,1
"Bố mẹ mắng mỏ con là lẽ thường tình,cuộc sống không áp lực gì k phải là cuộc sống, kì vọng cao thì đi kèm với thất vọng càng lớn, làm sao con em ta có thể đi đúng hướng dc cho cuộc đời của mình và nhanh trưởng thành đã niềm hạnh phúc của cá nhân và cho bố mẹ!",0,phobert_v2_confident,1
Bài này hót quá m.n nhớ chia sẻ nhiêdu nha,0,phobert_v2_confident,1
Thật thương chị bạn.đau khổ tột cùng.giổng mình quá.minh bỏ nó lâu rồi.giờ thằng ck cũng.nó ko ra ng nữa.vừa lòng mình lằm,1,phobert_v2_confident,1
C.an bat ak kkkkk,0,phobert_v2_confident,1
Bác sĩ Cho em hỏi em nam nay 47 tuổi mà mất ngủ 20 năm nay rồi mà em uống thuốc vào cũng không ngủ được bác sĩ tư vấn cho em với,1,phobert_v2_confident,1
Kiến quốc để tóc dài xinh hơn kiến trà xanh luôn á,0,phobert_v2_confident,1
"Tớ mệt ,tớ thấy mọi thứ nó đến thật bắt ngờ ;tớ áp lực về gia đình ,áp lực về học tập ,áp lực về bạn bè , tớ dần bị tách ra khỏi mọi thứ , tớ thấy stress lắm mà chẳng có ai tớ có thể chút bầu ,kể cả ng trong gđ , trước đây tớ rất may mắn vì có thể cảm nhận đc niềm vui ,nỗi buồn tớ cảm thấy mọi thứ ko có thứ j thực sự thuộc về tớ hết .....tớ mệt quá",1,weak_high_conf,2
"chị là người đầu tiên em bấm thông báo đó, mới biết chị từ hôm trước mà ngồi xem một lúc nhiều video của chị luôn ^^. Cảm ơn chị chia sẻ nhiều thứ thật hữu ích ạ :D",0,phobert_v2_confident,1
Nhớ ck lắm ck ơi. Kiếp này mình hết duyên nợ hẹn ck ở kiếp sau,0,phobert_v2_confident,1
Điều lệ là vậy Ở xã cẩm quan huyện cẩm xuyên tỉnh hà tinh bi kỷ luật bị đào ngũ vẫn kết nạp ccb mà còn là đại biểu nữa l,0,phobert_v2_confident,1
"Mình theo công việc đã nhiều năm mà vẫn thấy chưa tự tin khi làm nó, có phải khi mình làm cái mình không giỏi thì cứ thấy mình dở không? Giống như bị mắc kẹt vậy, hoàn cảnh không cho phép mình đổi việc. Giống như một người giỏi môn văn mà phải học môn hoá vậy.",1,phobert_v2_confident,1
Nhân vật chính rất tham lam và đáo để. Đúng là cái gì cũng có cái giá của nó...Cám ơn Bạn đọc rất hay. ❤❤❤,0,weak_high_conf,2
Y chang tui,0,phobert_v2_confident,1
thật ra cứ gần thi là nghe heehe cho có động lực hơn . Trong video này tớ có xem dc lúc thi cấp 3 trộm vía lại vào đúng nỗ lực và tớ đã trích mấy câu trong đây ra và điểm văn tớ khá là cao hehe,0,phobert_v2_confident,1
"Lesson from Q&A Chữa lành #01 1. Tha thứ cho bản thân | Forgive Yourself VN: Tha thứ cho bản thân là bước đầu tiên trong quá trình chữa lành, quan trọng hơn việc tha thứ cho người khác. EN: Forgiving yourself is the first step in healing, more important than forgiving others. 2. Cơ chế phòng thủ cảm xúc | Emotional Defense Mechanisms VN: Những trải nghiệm khó khăn trong quá khứ có thể tạo ra sự cứng rắn và khiến con người trở nên khép kín với cảm xúc. EN: Past hardships can build emotional hardness, leading to resistance to vulnerability. 3. Đón nhận nỗi đau để chữa lành | Embrace Pain to Heal VN: Quá trình chữa lành cần thời gian để cảm nhận và chiêm nghiệm nỗi đau, tương tự như vết thương thể chất cần thời gian để lành. EN: Healing requires time to feel and reflect on pain, similar to how physical wounds need time to heal. 4. Đối diện với chính mình | Face Yourself VN: Khó khăn lớn nhất là đối diện với cảm xúc và suy nghĩ của chính mình một cách trung thực. EN: The greatest challenge is facing one's own emotions and thoughts honestly. 5. Xây dựng thói quen hằng ngày | Build Daily Habits VN: Tạo những thói quen nhỏ hàng ngày, như tập thể dục và chăm sóc bản thân, giúp phát triển khả năng phục hồi cảm xúc theo thời gian. EN: Building small daily routines, such as exercising and self-care, fosters emotional resilience over time.",0,phobert_v2_confident,1
Thương. Bà. Quá. Càu. Chúc. Bà. Bình. Ăn,0,phobert_v2_confident,1
"Học giỏi ở phổ thông chưa là gì trong cuộc đời, các bạn ạ. Đời còn nhiều cơ hội để chúng ta vươn lên!!!",0,phobert_v2_confident,1
Nge buồn quá nhạc hay,0,phobert_v2_confident,1
Mỗi lần nghe bài này tôi cảm thấy bị nhối💔,1,phobert_v2_confident,1
Hay quá bác sĩ ơi. Cám ơn bác sĩ,0,weak_high_conf,2
1 ngày e cày cho chị 22h vô tình giờ e mới biết đếnnn,0,phobert_v2_confident,1
Em sợ quá ạ Em sợ em rớt ngôi trường mà em mơ ước em sợ em không được như bố mẹ kì vọng em sợ em thất bại em sợ em không vào được ngành nghề mà em mong muốn đôi lúc em áp lực em chỉ muốn buông xuôi Giờ em rối quá mọi người cho em 1 lời động viên được hong ạ 🥺,1,weak_high_conf,2
Gyatt,0,phobert_v2_confident,1
"""Chỉ khi bạn cân bằng thế giới mới công bằng"" = Học cách chấp nhận trong mọi hoàn cảnh",0,phobert_v2_confident,1
Ngày hòm nay 9/5 tôi phải chia tay với nguoi mình giúp .từ mua bán ế ẫm mất vốn nợ nhà 5 tháng xe hư ko chạy nỗi thế mà tôi giup toàn bộ.nay dư dả.hỏi tiền toi ko cho mượn đâm ra ghét tôi và bõ đi trong lúc tôi đang bệnh.sợi dây đứt rồi có nối lại cũng ko xài đuoc 12 loai nhưng cô này đả7loai thà chia tay còn hơn sống bọn tiễu nhân,1,phobert_v2_confident,1
❤❤❤🎉🎉🎉❤❤🎉❤🎉,0,phobert_v2_confident,1
"Hay quá ạ, em cảm ơn thầy❤",0,weak_high_conf,2
"Mình chẳng biết mục tiêu sau này của mình là gì nữa, dường như có quá nhiều câu hỏi hiện ra trong đầu mình ""liệu sau này có tốt nghiệp không?"""" liệu có việc làm không hay lại thất nghiệp"" mình không chắc chắn được tương lai sau này của mình ra sao,hiện tại thì cứ cắm đầu vào học hành thôi.mình lạc mất rồi",1,phobert_v2_confident,1
Chào chị chuile,0,phobert_v2_confident,1
"Chúng ta hy sinh tất cả cho cuộc sống, rồi sau này mới cảm thấy bản thân nuối tiếc về tuổi trẻ. Tuổi trẻ ngắn, không có nghĩa là ta chỉ lo vui chơi và rong đuổi theo những công việc mà bản thân mong muốn. Tuổi trẻ ngắn, để chúng ta học cách sống hết mình và trọn vẹn hơn với tuổi trẻ. Tuổi trẻ không chỉ là thời gian, là kỉ niệm, tuổi trẻ là bạn, là một cuộc hành trình mà chúng ta sẽ cảm thấy hạnh phúc vì đã sống hết mình với nó. Và trước khi tuổi trẻ này đóng lối, các bạn đã sống được ngày nào trọn vẹn cho mình chưa? Chúc mọi người một năm mới thật vui, và hãy hết mình với đam mê của mình nha! Thanh xuân có bao nhiêu đâu, cứ hết mình là được:33",0,phobert_v2_confident,1
Hồi video kia a nói là sheep là con cừu,0,phobert_v2_confident,1
Video rất hay nhưng khi nghe những câu nói đó em thấy rất khó để cố gắng khi nghe những câu đó em càng cảm thấy mình như 1 kẻ thất bại đôi lúc em cũng nghĩ tại sao mình lại sống? Em cũng ko bt nên làm gì để khiến bản thân tích cực hơn,1,phobert_v2_confident,1
"ban oi mih moi chia tay 1 thag ng yeu cu noi voi minh da co ng yeu moi .ho chan fb zalo cua mih ,nhug mih tao fb khac theo doi a ay tren mang xa hoi ,nhung a ay chi dang nhug dong trang thai buon hoac binh thuong ,k giong ng dang hanh phuc voi tinh yeu moi ..ban cho mih y kien di ban",1,phobert_v2_confident,1
"Tôi thì đeo' thèm nghĩ nó nghĩ gì. Chia tay xong tui thấy khỏe re, nhưng thằng nào chia tay xong đều gọi lại, năng nỉ ỉ oi, gọi nhiều hơn trước khi chia tay & đến nhà rình rập luôn. Tôi thì không bao giờ bắt điện thoại, không nhắn tin & block luôn thằng khốn đấy. Đã quyết định chia tay tôi sẽ luôn nghĩ, nó chẳng xứng đáng để mình buồn & không bao giờ ngoảnh lại.",0,phobert_v2_confident,1
Chúc cả team buổi tối vui vẻ và hạnh phúc,0,phobert_v2_confident,1
"Ngay giây phút này đây - em mông lung và bất lực vô cùng. Em đã rất cố gắng trong một cuộc thi nhưng rốt cuộc em lại cán đích ở vị trí top 2 chỉ vì sự bất công trong giáo dục. Em mệt mỏi vì đến tận bây giờ khi mà thời gian thi THPT QG đang đến gần em vẫn chưa biết em thực sự thích gì và muốn học ngành gì. Em không ghen tỵ với người khác về hoàn cảnh gia đình vì thật sự em không thiếu gì cả (trộm vía) em chỉ ghen tỵ với sự nỗ lực của họ. Tuy cuộc đời em cho đến bây giờ không nhiều may mắn nhưng chí ít em có đủ điều kiện để học tập nhưng suốt một thời gian dài em bỏ bê việc học để giờ quay lại thì quá muộn rồi. Em cũng học lớp chọn các bạn vừa có kết quả thi đánh giá năng lực nên cũng phần nào định được trường ĐH, có bạn thì đang làm thủ tục du học, có bạn thì ngày đêm cố gắng vì danh hiệu thủ khoa,... còn em thì vẫn lạc lỏng giữa quá nhiều ước mơ và hoài bão. Thời gian này em xem clip của chị và thấy mình tốt lên từng ngày, có thể em đang vô định nhưng em luôn cố gắng làm tốt nhất những gì mình có thể ở hiện tại và bỏ qua những drama học đường để tâm hồn bình yên hơn❤️",1,phobert_v2_confident,1
Nghe hay cuốn lắm luôn a Long ơi <3,0,phobert_v2_confident,1
Đầu năm 2018 rồi có ai còn nghe lại không .. Nhớ cái lần đầu tiên nghe bài này khi nhận đc tn ct mọi thứ trong tôi chấm dứt buồn và đâu khổ nh khi muốn chết Thế giờ đã 2 năm rồi hì nhanh thật ... mối tình đâu của tôi... giờ nta có ng mới rồi..nhưng e đâu có biết tôi vẵn yêu em như ngày nào .. từng ngày từng giờ từng năm tôi vẵn mong e ql vs tôi... nhưng đều đó khó qá e nhỉ ... thôi thì chúc em hp ng con gái tôi yêu 08/01/1999,1,human_gold,3
Tôi mệt mỏi và đau khổ đến mức không muốn sống nữa,1,human_gold,3
Sai lầm của tôi là chơi chất kích thích trước kia tôi là 1 người mẹ gương mẫu còn bây h thì...thua r..Tôi chỉ muốn giải thoát thôi,1,phobert_v2_confident,1
hết hồn bà gà=)),0,phobert_v2_confident,1
"Hay quá ,tôi nghe lần này là lần thứ 100 ruồi mà vẫn thích nghe ko thấy chán ,chị ấy rất rất tuyệt vời 😍😍😍😍😍😍😍😍😍😍😍",0,weak_high_conf,2
"Sau khi xem xong video này và đi khám tâm lý thì mình được chẩn đoán là bị rối loạn lưỡng cực thật, may mà có video hữu ích này chứ nếu ko thì chắc mình cũng ko biết mình bị bệnh tâm lí mất",1,phobert_v2_confident,1
Cảm ơn bạn vì một video bổ ích💯,0,human_gold,3
cũng hay,0,phobert_v2_confident,1
Con vo hoa xin niệm. Con nam mô a d i đà phật. Con nam mô a d i đà phật. Con nam mô a d i đà phật.,0,phobert_v2_confident,1
"Khác lạ quá, quá là hay luôn, thất tình sôi nổi, nghe chỉ buồn cười thôi :D",0,phobert_v2_confident,1
Khánh An em ! Trong tình khúc nghe chạnh lòng bao kỷ niệm xưa ùa về nhất là “xót thương xác phương tả tơi bên đường” cảm giác sâu lắng nghe chết lặng Mến chúc em khỏe mạnh an vui hạnh phúc ngày càng thành tựu sự nghiệp trên đường nghệ thuật,0,phobert_v2_confident,1
Từ sáng đến tối tôi chỉ mỉm cười ở vẻ ngoài như ko ai biết nỗi đau bên trong rất lớn và tôi mong ba và mẹ ko nói những lời nặng với tôi nữa🙃,1,phobert_v2_confident,1
"hmm lúc tôi rơi vào khủng hoảng tuổi 17 (chỉ là khủng hoảng thôi không phải trầm cảm hay gì, giờ tôi đã rất rất ổn bên người thương tôi), bố tôi từng chỉ thẳng vào tôi và chửi ""mày muốn chết thì chết đi, tao chôn"" tôi chết lặng, ngày đó tôi không chết thì tâm bệnh nữa, tôi chết vì lời nói của bố, chắc tôi đã không thể làm con của bố rồi.",1,weak_high_conf,2
"làm bài kh đc bị stress , mẹ chửi nghe bài nì t khóc ngập nhà r 😭😭😭",1,phobert_v2_confident,1
"Nghe mà thương người vợ quá trời, một thằng đàn ông vô trách nhiệm, thật đáng ghét",0,phobert_v2_confident,1
"Cảm ơn kênh Phật Pháp Linh Ứng rất nhiều. ✨ Nghe những lời này, con cảm thấy mọi gánh nặng và lo toan như được trút bỏ hoàn toàn. 🍃 Sự bình an lan tỏa trong từng hơi thở. Thật trân quý những nội dung ý nghĩa giữa cuộc sống xô bồ này. 🧘‍♂ Nam Mô A Di Đà Phật. 🙏""",0,weak_high_conf,2
chào BS NGỌC thân yêu thỉnh thoảng vì áp lực công viêc cũng mất ngủ,1,weak_high_conf,2
Con đang bị trầm cảm vi gia đình con vi cuộc đời con buc Boi con đau khô vi cuộc sống trong nhà con bị xao trôn nhưng con rất so như vậy con đang bị nham chan Nan của con là như vậy con chưa thoat được bà nôi con lon tuổi rồi khuya nào cũng vậy cứ chửi ba con tru ba con chet nói cho ba con tan xac con không biết làm sao để thoat ra đây ? Con xin thầy hãy cho con 1 lời khuyen Để cho con ra khỏi đau khô của con.,1,weak_high_conf,2
"Lời bài hát Đổi Hạnh Phúc Lấy Cô Đơn Tình yêu giờ chỉ còn lại Bóng trăng tàn giữa mệt nhoài Cứ nghĩ xa em là điều tốt nhất .. cho cả hai Lời chia tay nói nhiều thành thật Cuối chân trời nắng đang nhạt dần Chẳng ai trên đời lại như anh Đổi tình yêu để lấy cô đơn Điều quý giá nhất trên đời là em Tại anh không giữ hạnh phúc cạnh bên Mất em rồi chẳng còn gì để mất nữa Anh ôm trọn tiếc nuối Cẩn thận cất giấu nỗi buồn về em Cuộc tình song phương giờ hoá đơn phương Chắc anh ngu muội tự đánh mất món quà … do trời ban BRIDGE: Thiếu đi chút may mắn … Để chung đôi Và chiếc nhẫn cưới mãi mãi Sẽ chẳng thể tự đeo lên tay em … Thời gian sẽ giấu đi chuyện của chúng ta Trả lại cho em hạnh phúc em mong đợi Nhưng lại chẳng thể trả cho anh món quà … do trời ban Chẳng ai trên đời lại như anh, đổi tình yêu để lấy … cô đơn",1,weak_high_conf,2
孤单的时候,0,phobert_v2_confident,1
từ từ tikok qua nghe lại,1,weak_high_conf,2
Tôi 55tuoi mà thường xuyên tỉnh giấc lức 2h sáng mà ko ngủ lại dc.,1,phobert_v2_confident,1
càng lớn mình càng cảm thấy trách nhiệm của mình đối với mọi người nhiều hơn mình nghĩ .-.,0,phobert_v2_confident,1
mị phát hiện ra là cuốn sách éo có chữ mà đọc như đúng r:v,0,human_gold,3
Nghe đi nghe lại hoài luônn,0,human_gold,3
Gia đình là thứ khiến ta tuyệt vọng nhất còn là thứ mà khiến cho ta thấy mất đi niềm tin với tất cả mọi thứ,1,phobert_v2_confident,1
Cảm.giác như có nội tâm...,0,phobert_v2_confident,1
QUO ITA DAMENINA,0,phobert_v2_confident,1
"Đôi khi mình tự hỏi mình sinh ra để làm gì, mình chả làm được gì nên hồn, đi làm có lúc làm sai bị chửi cũng buồn,đi học thì học không tới, ba mẹ thì thất vọng,nhìn họ buồn bã vì mình mà cảm thấy bản thân mình vô dụng,cảm giác bất lực và trống rỗng không biết phải làm gì, phải đối mặt với ba mẹ như thế nào, nhìn họ vì mình mà hết lần này đến lần khác chạy tới chạy lui, lo lắng cho mình đầy đủ,mong mình thành công và hạnh phúc, nhưng mình lại khiến họ thất vọng, thất bại và luôn buồn bã, nỗi cô đơn và bất lực không thể nói, trống rỗng và đau đớn, thất vọng về bản thân mình....",1,human_gold,3
Mẹ Hương vui tính quá hihi😀😀😀,0,phobert_v2_confident,1
Mình trong trạng thái màu đỏ bác sĩ,0,phobert_v2_confident,1
Anh Khang ko nhung dep trai ma còn hát hay. 💖💖💖💖💖💖💖,0,phobert_v2_confident,1
"mình đã tự lấp đầy bên trong mình bằng những áp lực, nó khiến mình không còn nghĩ ngợi gì nữa, đôi lúc mình còn tự nói chuyện với bản thân như thể tri kỉ, mình gặp nhiều áp lực từ trường lớp, bạn bè, gia đình, nó khiến mình muốn gò bó mình trong căn phòng của mình nhiều hơn, mỗi ngày đối với mình đều như 1 bản nhạc, đôi khi nó thật sáo rỗng nhưng mình thích sự sáo rỗng đó khi mình không phải gục đầu trên bàn học rồi chìm vào cơn mộng mị và sau đó là 1 cái bản kiểm điểm, mình luôn đắn đo rằng liệu hôm nay mình có nên xin nghỉ hay không nhưng câu trả lời lúc nào cũng là không và mình lại lặp lại mọi thứ như một điều kiện thường lệ...",1,phobert_v2_confident,1
cám ơn web 5 ngày rất nhiều . cám ơn . cám ơn,0,phobert_v2_confident,1
Có ai học khoá học khoá chữa trầm cảm rối loạn lo âu của cô hiên dương khỏi chưa ạ . Cho con xin lời khuyên với ạ,1,weak_high_conf,2
"Rat hay, cam on Quynh da giup minh tim lai ban than minh ❤",0,weak_high_conf,2
"Cảm ơn tác giả đã viết bài hát này , giống cuộc đời hiện tại của tôi",0,phobert_v2_confident,1
1 mẹ . 1 con Cuối cùng cũng là của con Tranh chấp chi cho mất hết tình nghĩa mẹ con vậy Lòng tham Thành hận thù,0,phobert_v2_confident,1
đã xem ạ,0,phobert_v2_confident,1
Trầm cảm rối loạn lo âu. Nó thật đáng sợ. Nó đeo dẳng theo tôi đã tám năm. ngày càng tồi tệ . Tôi ko thể thoát ra đc 😔,1,weak_high_conf,2
❤❤❤❤❤💐💐🤝🤝,0,phobert_v2_confident,1
"20 tuổi- chập chững bước đôi bàn chân bé nhỏ vào đời, có những đôi lúc bị mất phương hướng, tự cô lập chính mình để tránh làm tổn thương người khác, có những cách sống hơi lập dị vì tách biệt với số đông, nhưng cho dù vậy thì mình cũng đang dần học cách ""lớn"", học cách chấp nhận những điều không hoàn hảo trên cơ thể mình❤",1,phobert_v2_confident,1
"Mình từ nhỏ tâm lý đã ko ổn định, mà giờ cứ bị bệnh lo lắng lung tung không kiểm soát được . Thường thì mình ko có ko gian riêng, thường bị xâm phạm không gian riêng, cảm xúc khó chịu ngày một dồn nén, sau đó mik bắt đầu sợ hãi người xâm phạm vào vùng an toàn của mình, dần nó nặng hơn làm mik lo lắng sợ hãi tới cả chị mình, rồi tới mọi người xung quanh, dần mik muốn tách biệt khỏi mọi người,nó ảnh hưởng tới cuộc sống mình rất nhiều nhưng chua bao giờ mik lên tiếng được 😥😢",1,phobert_v2_confident,1
Góc trái màn hình có con bé ôm con Pikachu nhưng nhìn ở dới thì nó ghi là sản phẩm 😔😔😔😔,0,phobert_v2_confident,1
"dưa leo cũng có thời gian bị trầm cảm, tự ti nhưng tự vượt qua 🥲🥹",1,weak_high_conf,2
"Thực sự hôm nay là một ngày tồi tệ, tôi Thực sự mệt mỏi, tuy mới học lớp 6 nhưng Thực sự áp lực từ ba mẹ là rất lớn 😔😔😔",1,phobert_v2_confident,1
"Lời bài hát và nhạc rất hay, diễn viên đẹp, càm ơn anh Quang nhiều! P/s: anh Quang ngày càng đẹp trai!",0,weak_high_conf,2
"nghe giai điệu có chút liên tưởng đến chiều hôm ấy, mong bài này sẽ thành công như CHA!",0,phobert_v2_confident,1
luon nho và mang theo một hinh bóng không bao giờ mang theo đen hết cuộc đời này ❤❤❤❤❤❤❤❤❤❤,0,phobert_v2_confident,1
"mih bị rồi nhưng chỉ bị tầm 4-5 tháng à. Có lần mih suy sụp tới mức không muốn sống nữa. Nhưng giờ mình ổn rồi. Mọi ng cố gắng tập thể dục nhiều, ăn uống đầy đủ, đặc biệt là ngủ đúng giờ nha, viết nhật kí, suy nghĩ tích cực, tập yoga,...",1,weak_high_conf,2
Nhớ những buổi concert quá Anh ơi 😢,0,phobert_v2_confident,1
